ts,P>1_mean,P>1_max,P>5_mean,P>5_max,P>10_mean,P>10_max,P>30_mean,P>30_max,P>50_mean,P>50_max,P>100_mean,P>100_max,E>0.8_mean,E>0.8_max,E>2.0_mean,E>2.0_max,speed,density,F10.7,група
2017-09-05 22:00:00,707.75,750.0,262.8333333333333,288.0,84.675,93.9,0.5555833333333333,0.849,0.1102,0.178,0.054549999999999994,0.102,105250.0,109000.0,9760.833333333334,10300.0,446.0,3.2,121.0,активна
2017-09-05 23:00:00,734.6666666666666,776.0,219.91666666666666,251.0,67.175,80.0,0.5693333333333334,1.24,0.10729166666666667,0.178,0.045991666666666674,0.0907,99383.33333333333,104000.0,8360.833333333334,9030.0,447.0,2.9,121.0,активна
2017-09-06 00:00:00,695.9166666666666,778.0,153.33333333333334,170.0,45.59166666666667,52.1,0.379,0.644,0.08121666666666667,0.134,0.038775,0.0698,94925.0,98800.0,7293.333333333333,8080.0,452.0,2.3,133.0,активна
2017-09-06 01:00:00,700.5,811.0,166.41666666666666,202.0,48.9,56.9,0.3925,0.799,0.084075,0.174,0.038625,0.0669,86758.33333333333,91300.0,6000.833333333333,6530.0,454.0,2.2,133.0,активна
2017-09-06 02:00:00,580.0833333333334,715.0,137.5,169.0,35.75833333333333,44.9,0.30833333333333335,0.557,0.07351666666666666,0.138,0.03696666666666667,0.0574,79541.66666666667,83200.0,4900.833333333333,5380.0,461.0,2.4,133.0,активна
2017-09-06 03:00:00,523.0833333333334,619.0,95.69166666666666,115.0,21.875,24.5,0.30341666666666667,0.527,0.07781666666666666,0.139,0.03513333333333333,0.0499,72866.66666666667,75400.0,3920.0,4320.0,456.0,4.9,133.0,активна
2017-09-06 04:00:00,965.75,1100.0,123.75,142.0,21.158333333333335,24.1,0.26433333333333336,0.535,0.070925,0.148,0.033183333333333336,0.0797,59775.0,67900.0,2608.3333333333335,3160.0,454.0,4.5,133.0,активна
2017-09-06 05:00:00,674.6666666666666,887.0,100.08333333333333,111.0,17.491666666666667,20.1,0.26625,0.623,0.07311666666666666,0.182,0.03223333333333333,0.0568,55741.666666666664,64100.0,2446.6666666666665,2790.0,455.0,2.7,133.0,активна
2017-09-06 06:00:00,649.8333333333334,741.0,125.0,143.0,16.983333333333334,18.7,0.30975,0.611,0.093125,0.192,0.040516666666666666,0.0801,51141.666666666664,54500.0,2355.0,2420.0,457.0,2.3,133.0,активна
2017-09-06 07:00:00,1039.5,1280.0,194.33333333333334,214.0,21.291666666666668,23.8,0.2725,0.501,0.081575,0.17,0.041325,0.0872,48408.333333333336,52400.0,2420.8333333333335,2670.0,449.0,2.4,133.0,активна
2017-09-06 08:00:00,1575.8333333333333,2030.0,179.83333333333334,215.0,18.641666666666666,21.9,0.28241666666666665,0.574,0.08241666666666667,0.173,0.03750833333333333,0.0648,38425.0,45700.0,1903.3333333333333,2280.0,447.0,2.7,133.0,активна
2017-09-06 09:00:00,1291.6666666666667,1480.0,156.75,191.0,16.866666666666667,19.8,0.21675,0.262,0.06699166666666666,0.109,0.037225,0.0797,43191.666666666664,44700.0,2210.0,2340.0,445.0,2.8,133.0,активна
2017-09-06 10:00:00,1138.8333333333333,1600.0,155.41666666666666,193.0,16.875,19.3,0.28258333333333335,0.484,0.08564166666666667,0.141,0.039349999999999996,0.0722,45941.666666666664,49600.0,2541.6666666666665,2760.0,445.0,2.4,133.0,активна
2017-09-06 11:00:00,1203.3333333333333,1460.0,165.83333333333334,175.0,15.508333333333333,16.8,0.23983333333333334,0.41,0.07680833333333333,0.125,0.039266666666666665,0.0846,44225.0,46600.0,2702.5,2920.0,442.0,2.9,133.0,активна
2017-09-06 12:00:00,1317.5,1460.0,173.33333333333334,188.0,16.283333333333335,17.6,0.4539166666666667,1.07,0.18079166666666668,0.528,0.09011666666666666,0.275,47783.333333333336,51900.0,3335.0,3820.0,442.0,2.1,133.0,активна
2017-09-06 13:00:00,1100.75,1320.0,169.25,189.0,18.650000000000002,20.1,2.9158333333333335,3.66,1.312,1.65,0.32383333333333336,0.406,61316.666666666664,69500.0,4699.166666666667,5570.0,443.0,2.0,133.0,активна
2017-09-06 14:00:00,813.9166666666666,882.0,160.08333333333334,181.0,19.741666666666667,23.4,3.6275,4.18,1.5283333333333333,1.7,0.3125833333333333,0.373,74183.33333333333,79300.0,6198.333333333333,6670.0,443.0,1.8,133.0,активна
2017-09-06 15:00:00,1014.5833333333334,1080.0,192.16666666666666,209.0,26.558333333333334,27.7,4.204166666666667,4.56,1.575,1.83,0.2910833333333333,0.394,83050.0,93200.0,7238.333333333333,8400.0,442.0,1.6,133.0,активна
2017-09-06 16:00:00,877.25,981.0,121.675,154.0,21.666666666666668,25.6,3.7808333333333333,4.38,1.3905,1.57,0.26366666666666666,0.336,103858.33333333333,109000.0,10922.5,12300.0,424.0,1.1,133.0,активна
2017-09-06 17:00:00,568.1666666666666,647.0,71.74166666666666,79.9,19.241666666666667,22.1,3.0316666666666667,3.89,1.03425,1.43,0.19758333333333333,0.31,108916.66666666667,109000.0,12300.0,12700.0,395.0,1.1,133.0,активна
2017-09-06 18:00:00,454.3333333333333,484.0,60.5,66.5,19.016666666666666,21.7,2.8383333333333334,3.83,0.9599166666666666,1.34,0.19833333333333333,0.291,104000.0,104000.0,12025.0,12200.0,370.0,2.3,133.0,активна
2017-09-06 19:00:00,467.8333333333333,516.0,55.458333333333336,61.3,19.075,22.7,2.8633333333333333,3.97,0.8870833333333333,1.25,0.15698333333333334,0.245,105500.0,109000.0,12425.0,12700.0,374.0,2.0,133.0,активна
2017-09-06 20:00:00,435.25,480.0,50.875,58.9,19.841666666666665,21.7,2.5483333333333333,3.73,0.7149166666666668,1.11,0.12541666666666665,0.178,104083.33333333333,105000.0,12233.333333333334,12500.0,412.0,0.7,133.0,активна
2017-09-06 21:00:00,438.0,466.0,50.525,55.7,21.058333333333334,23.3,2.4625,2.86,0.6685833333333333,0.966,0.123975,0.217,107000.0,109000.0,12908.333333333334,13300.0,393.0,1.1,133.0,активна
2017-09-06 22:00:00,527.0833333333334,673.0,67.80833333333334,81.0,25.825,28.2,2.63,3.8,0.6853333333333333,0.888,0.12969166666666668,0.195,106416.66666666667,109000.0,12975.0,13900.0,397.0,1.3,133.0,активна
2017-09-06 23:00:00,3762.3333333333335,17300.0,324.675,1210.0,38.166666666666664,83.1,2.4525,3.29,0.5690833333333333,0.7,0.1023,0.168,110183.33333333333,119000.0,14333.333333333334,16200.0,560.0,10.6,133.0,активна
2017-09-07 00:00:00,15908.333333333334,19200.0,615.75,708.0,35.43333333333333,43.6,2.3158333333333334,3.3,0.5405833333333333,0.799,0.09210833333333333,0.148,90858.33333333333,110000.0,11017.5,14400.0,579.0,17.5,129.0,активна
2017-09-07 01:00:00,11870.833333333334,15400.0,400.4166666666667,531.0,67.84166666666667,102.0,4.62,6.8,0.8030833333333334,1.16,0.08410833333333334,0.127,66050.0,73600.0,6749.166666666667,7850.0,592.0,13.0,129.0,активна
2017-09-07 02:00:00,7450.0,8330.0,631.3333333333334,872.0,205.25,270.0,9.295833333333333,10.7,1.2133333333333334,1.47,0.0756,0.127,53091.666666666664,68800.0,5149.166666666667,6280.0,599.0,7.7,129.0,активна
2017-09-07 03:00:00,4970.0,5490.0,1014.1666666666666,1070.0,294.25,317.0,10.599166666666667,11.7,1.21475,1.51,0.06776666666666667,0.127,28172.5,46400.0,3496.6666666666665,5020.0,593.0,8.0,129.0,активна
2017-09-07 04:00:00,4465.833333333333,4750.0,972.6666666666666,1020.0,287.1666666666667,299.0,10.450000000000001,11.2,1.1833333333333333,1.45,0.05734166666666666,0.12,1662.0833333333333,3030.0,1294.1666666666667,1410.0,575.0,7.3,129.0,активна
2017-09-07 05:00:00,4481.666666666667,4980.0,912.25,1020.0,251.83333333333334,284.0,8.98,10.0,1.0353333333333332,1.2,0.05608333333333334,0.115,10177.5,17000.0,1557.5,1790.0,564.0,6.1,129.0,активна
2017-09-07 06:00:00,3244.1666666666665,3830.0,616.3333333333334,727.0,152.53333333333333,192.0,5.655,7.56,0.7789166666666666,1.2,0.07116666666666667,0.127,12600.0,18200.0,1224.75,1740.0,547.0,5.9,129.0,активна
2017-09-07 07:00:00,2167.5,2460.0,454.5833333333333,543.0,102.71666666666665,129.0,2.8033333333333332,3.5,0.38966666666666666,0.537,0.0541,0.136,10090.833333333334,14400.0,813.8333333333334,1070.0,542.0,4.9,129.0,активна
2017-09-07 08:00:00,1800.8333333333333,2070.0,423.5833333333333,474.0,85.06666666666666,114.0,2.1149999999999998,2.83,0.3144166666666667,0.468,0.05503333333333333,0.115,10378.333333333334,11400.0,698.9166666666666,783.0,539.0,3.3,129.0,активна
2017-09-07 09:00:00,2186.6666666666665,2630.0,459.6666666666667,554.0,97.675,118.0,2.5,3.39,0.3349166666666667,0.501,0.04328333333333333,0.107,15195.0,24900.0,1157.4166666666667,1760.0,536.0,3.1,129.0,активна
2017-09-07 10:00:00,2785.8333333333335,3020.0,744.6666666666666,957.0,173.58333333333334,255.0,3.268333333333333,4.35,0.39675,0.588,0.063425,0.127,10502.5,12800.0,1278.5,1520.0,518.0,3.1,129.0,активна
2017-09-07 11:00:00,2538.3333333333335,2750.0,636.0833333333334,763.0,142.83333333333334,182.0,5.302499999999999,8.01,0.6556666666666667,1.15,0.04003333333333333,0.0957,13380.0,18300.0,1134.9166666666667,1460.0,556.0,2.8,129.0,активна
2017-09-07 12:00:00,1939.1666666666667,2420.0,511.5,660.0,132.01666666666668,166.0,4.019166666666666,7.61,0.5143333333333333,1.21,0.05275833333333333,0.127,8595.0,9710.0,792.0833333333334,1040.0,551.0,4.0,129.0,активна
2017-09-07 13:00:00,1255.0,1390.0,326.6666666666667,346.0,88.78333333333335,94.2,2.5666666666666664,3.02,0.37975000000000003,0.54,0.063725,0.127,12525.0,14900.0,649.6666666666666,693.0,537.0,4.3,129.0,активна
2017-09-07 14:00:00,1115.0,1170.0,358.1666666666667,411.0,109.41666666666667,125.0,3.0816666666666666,4.04,0.39266666666666666,0.599,0.05101666666666666,0.127,17891.666666666668,19300.0,820.5833333333334,945.0,510.0,4.2,129.0,активна
2017-09-07 15:00:00,931.25,1030.0,294.5,358.0,82.36666666666666,105.0,2.2066666666666666,2.92,0.2796666666666667,0.411,0.035916666666666666,0.0743,20600.0,22000.0,800.6666666666666,880.0,524.0,3.6,129.0,активна
2017-09-07 16:00:00,859.9166666666666,926.0,271.0,288.0,80.61666666666666,87.3,1.9974999999999998,2.5,0.26258333333333334,0.406,0.041841666666666666,0.118,23575.0,24600.0,930.4166666666666,1000.0,535.0,2.7,129.0,активна
2017-09-07 17:00:00,742.3333333333334,775.0,246.58333333333334,269.0,88.925,97.7,2.158333333333333,2.97,0.2544166666666667,0.424,0.034791666666666665,0.0702,25150.0,26000.0,997.8333333333334,1030.0,494.0,2.7,129.0,активна
2017-09-07 18:00:00,600.75,646.0,187.58333333333334,199.0,75.98333333333333,78.5,1.9749999999999999,2.4,0.24491666666666667,0.377,0.03725833333333333,0.0944,25600.0,26000.0,960.5833333333334,1000.0,498.0,1.7,129.0,активна
2017-09-07 19:00:00,671.2727272727273,713.0,197.27272727272728,210.0,80.23636363636363,87.5,2.1054545454545455,3.0,0.2889090909090909,0.422,0.05506363636363636,0.092,28309.090909090908,29500.0,1053.7272727272727,1090.0,520.0,1.5,129.0,активна
2017-09-07 20:00:00,816.9166666666666,1120.0,285.5833333333333,431.0,121.18333333333334,182.0,2.9266666666666663,4.17,0.3055833333333334,0.391,0.033425,0.083,29550.0,31800.0,1346.6666666666667,1790.0,458.0,3.3,129.0,активна
2017-09-07 21:00:00,1954.1666666666667,3150.0,773.0833333333334,1070.0,229.25,271.0,6.415,7.53,0.6325833333333334,0.828,0.030808333333333337,0.0541,28491.666666666668,33400.0,1935.8333333333333,2320.0,462.0,1.5,129.0,активна
2017-09-07 22:00:00,6137.5,8320.0,1058.4166666666667,1160.0,214.16666666666666,245.0,4.1525,6.99,0.4033333333333333,0.698,0.03333333333333333,0.0872,29558.333333333332,35600.0,2100.8333333333335,2420.0,555.0,3.6,129.0,активна
2017-09-07 23:00:00,8985.833333333334,14200.0,1527.1666666666667,2890.0,339.0833333333333,713.0,11.864166666666668,27.1,1.2145833333333333,2.65,0.02654166666666667,0.0283,1208.6666666666667,4860.0,1546.0833333333333,3220.0,745.0,1.0,129.0,активна
2017-09-08 00:00:00,5642.5,8360.0,744.4166666666666,1030.0,184.20833333333334,279.0,12.383333333333333,18.7,1.8191666666666666,2.74,0.07196666666666666,0.122,216.71666666666667,667.0,763.75,930.0,718.0,3.4,117.0,активна
2017-09-08 01:00:00,5160.833333333333,9380.0,516.9166666666666,879.0,120.10000000000001,175.0,7.857500000000001,10.1,1.1460833333333333,1.57,0.039,0.123,235.75833333333333,708.0,492.6666666666667,877.0,708.0,1.3,117.0,активна
2017-09-08 02:00:00,2767.5,3120.0,351.25,375.0,88.72500000000001,94.9,5.579166666666667,6.42,0.8045,0.98,0.026708333333333334,0.0295,443.6666666666667,898.0,373.9166666666667,408.0,710.0,2.5,117.0,активна
2017-09-08 03:00:00,2674.1666666666665,3330.0,332.5833333333333,386.0,83.41666666666667,96.6,4.349166666666666,5.93,0.60525,0.909,0.02824166666666667,0.0459,929.0833333333334,1090.0,360.4166666666667,425.0,703.0,3.4,117.0,активна
2017-09-08 04:00:00,3457.5,4230.0,489.5,655.0,119.3,147.0,6.578333333333333,7.26,0.87575,1.04,0.02638333333333333,0.0264,667.6666666666666,1270.0,534.5,741.0,674.0,3.0,117.0,активна
2017-09-08 05:00:00,4132.5,4540.0,557.75,722.0,126.08333333333333,163.0,5.565833333333334,7.82,0.6961666666666666,0.968,0.026525000000000003,0.0268,2138.3333333333335,3040.0,593.5,808.0,671.0,4.8,117.0,активна
2017-09-08 06:00:00,2219.1666666666665,2590.0,301.8333333333333,368.0,71.09166666666667,86.5,3.249166666666667,5.2,0.44683333333333336,0.788,0.02675,0.0269,2279.1666666666665,3530.0,332.1666666666667,386.0,713.0,2.7,117.0,активна
2017-09-08 07:00:00,2329.1666666666665,2560.0,255.75,283.0,55.550000000000004,62.0,2.0905,3.15,0.3035,0.457,0.032591666666666665,0.068,2491.6666666666665,3870.0,261.8333333333333,303.0,741.0,3.0,117.0,активна
2017-09-08 08:00:00,2898.3333333333335,3210.0,268.4166666666667,284.0,53.025,57.3,1.6409166666666666,2.26,0.23016666666666666,0.314,0.028216666666666668,0.0422,2338.3333333333335,2870.0,268.75,293.0,769.0,5.7,117.0,активна
2017-09-08 09:00:00,2585.0,2890.0,234.41666666666666,249.0,44.85833333333333,48.6,0.86475,1.44,0.16341666666666668,0.227,0.045075000000000004,0.07,1725.0,2020.0,237.83333333333334,270.0,762.0,7.0,117.0,активна
2017-09-08 10:00:00,2210.0,2430.0,203.16666666666666,223.0,38.00833333333333,42.0,0.7200000000000001,0.926,0.15084166666666668,0.212,0.045691666666666665,0.0659,1522.5,1640.0,210.0,233.0,763.0,6.6,117.0,активна
2017-09-08 11:00:00,1674.5833333333333,2120.0,161.5,196.0,29.724999999999998,35.2,0.4076666666666667,0.841,0.0883,0.164,0.03316666666666667,0.0539,2188.3333333333335,4080.0,173.91666666666666,198.0,764.0,3.9,117.0,активна
2017-09-08 12:00:00,6120.583333333333,32500.0,65.59166666666667,90.6,12.045833333333334,16.6,0.24850000000000003,0.497,0.06805833333333333,0.144,0.029208333333333336,0.0478,4426.916666666667,16600.0,79.27499999999999,120.0,802.0,2.7,117.0,активна
2017-09-08 13:00:00,6297.5,20800.0,44.4,54.5,8.6275,10.2,0.20791666666666667,0.261,0.06005,0.0791,0.027116666666666667,0.0317,13912.683333333334,31400.0,237.26666666666665,491.0,806.0,4.3,117.0,активна
2017-09-08 14:00:00,535.4166666666666,699.0,45.833333333333336,52.3,8.7225,10.4,0.21716666666666665,0.352,0.061941666666666666,0.103,0.027625,0.0378,1237.99,3260.0,83.0,145.0,787.0,4.9,117.0,активна
2017-09-08 15:00:00,607.5,1310.0,34.541666666666664,41.8,6.658333333333334,7.69,0.19366666666666665,0.201,0.058741666666666664,0.0591,0.0267,0.0267,4552.083333333333,10700.0,186.24166666666667,428.0,776.0,3.6,117.0,тиха
2017-09-08 16:00:00,6871.666666666667,15800.0,35.21666666666667,42.2,7.275833333333334,9.6,0.19641666666666668,0.211,0.05861666666666667,0.059,0.0267,0.0267,12006.666666666666,21600.0,324.4166666666667,626.0,795.0,3.0,117.0,тиха
2017-09-08 17:00:00,2148.6666666666665,7220.0,56.14166666666667,59.7,10.387500000000001,11.5,0.20941666666666667,0.215,0.058041666666666665,0.0582,0.0267,0.0267,23575.0,34800.0,1059.6666666666667,1850.0,777.0,2.8,117.0,активна
2017-09-08 18:00:00,2196.6666666666665,3100.0,59.75833333333333,68.3,10.555833333333334,11.6,0.23750000000000002,0.553,0.06815,0.179,0.029133333333333334,0.0559,39816.666666666664,60500.0,2759.1666666666665,4290.0,749.0,2.6,117.0,активна
2017-09-08 19:00:00,1599.3333333333333,2760.0,48.94166666666666,54.7,9.894166666666667,11.4,0.24375,0.562,0.07355,0.179,0.03444166666666667,0.0685,66533.33333333333,73100.0,4326.666666666667,4770.0,728.0,1.3,117.0,активна
2017-09-08 20:00:00,965.5833333333334,1450.0,58.46666666666667,65.1,10.663333333333332,11.5,0.2323333333333333,0.261,0.07713333333333333,0.105,0.04464166666666667,0.0734,77716.66666666667,83800.0,4620.833333333333,5410.0,675.0,0.9,117.0,активна
2017-09-08 21:00:00,1337.5,1720.0,41.208333333333336,58.3,8.403333333333334,9.82,0.2125,0.249,0.0668,0.106,0.034525,0.0734,104275.0,116000.0,5638.333333333333,7220.0,666.0,0.7,117.0,тиха
2017-09-08 22:00:00,769.0833333333334,949.0,37.46666666666667,44.7,7.800833333333333,8.84,0.21516666666666664,0.254,0.07277499999999999,0.114,0.0404,0.0813,119666.66666666667,134000.0,7117.5,8250.0,715.0,0.2,117.0,тиха
2017-09-08 23:00:00,784.9166666666666,1030.0,26.141666666666666,38.4,6.355833333333333,7.78,0.22808333333333333,0.349,0.08154166666666667,0.108,0.04571666666666666,0.0734,166000.0,176000.0,12309.166666666666,13900.0,699.0,0.2,117.0,тиха
2017-09-09 00:00:00,549.5,629.0,22.733333333333334,23.9,6.044999999999999,6.55,0.21741666666666667,0.386,0.07258333333333333,0.125,0.0354,0.0685,151166.66666666666,159000.0,10765.0,12300.0,634.0,0.3,107.0,тиха
2017-09-09 01:00:00,424.8333333333333,454.0,28.366666666666664,31.8,5.7749999999999995,6.57,0.19891666666666666,0.228,0.06645,0.0937,0.033499999999999995,0.061,137833.33333333334,146000.0,8130.0,9000.0,614.0,0.3,107.0,тиха
2017-09-09 02:00:00,360.9166666666667,490.0,20.666666666666668,24.1,4.788333333333333,5.17,0.2051666666666667,0.317,0.07073333333333333,0.109,0.03386666666666666,0.0635,153000.0,159000.0,9301.666666666666,10900.0,656.0,0.3,107.0,тиха
2017-09-09 03:00:00,298.0833333333333,308.0,18.575,20.5,4.655833333333334,5.37,0.1885,0.257,0.061925,0.0915,0.027133333333333332,0.0396,151000.0,151000.0,7872.5,8300.0,606.0,0.3,107.0,тиха
2017-09-09 04:00:00,291.4166666666667,332.0,15.383333333333333,18.1,3.9274999999999998,4.23,0.18866666666666665,0.218,0.07315,0.0978,0.039599999999999996,0.0645,155583.33333333334,159000.0,7635.0,8000.0,564.0,0.5,107.0,тиха
2017-09-09 05:00:00,230.33333333333334,263.0,11.015833333333333,14.3,3.4975,3.89,0.17958333333333332,0.206,0.06264166666666666,0.087,0.02915,0.0536,157750.0,159000.0,8055.0,8340.0,555.0,0.8,107.0,тиха
2017-09-09 06:00:00,211.25,228.0,7.364166666666667,9.0,2.8275,3.5,0.18983333333333333,0.217,0.07785833333333333,0.103,0.04415,0.0695,172583.33333333334,176000.0,10145.0,11100.0,557.0,0.5,107.0,тиха
2017-09-09 07:00:00,199.33333333333334,213.0,6.594166666666666,8.0,2.8841666666666668,3.52,0.17916666666666667,0.206,0.06809166666666666,0.0948,0.034333333333333334,0.061,176166.66666666666,178000.0,11508.333333333334,11700.0,556.0,0.6,107.0,тиха
2017-09-09 08:00:00,215.41666666666666,240.0,7.0375000000000005,8.21,2.876666666666667,3.26,0.18325,0.213,0.071575,0.102,0.03784166666666667,0.0685,176583.33333333334,182000.0,11691.666666666666,12300.0,563.0,0.5,107.0,тиха
2017-09-09 09:00:00,209.75,233.0,4.8475,6.68,2.0941666666666667,2.77,0.18083333333333332,0.213,0.07667500000000001,0.108,0.042583333333333334,0.0738,180000.0,186000.0,12350.0,12800.0,563.0,0.6,107.0,тиха
2017-09-09 10:00:00,185.5,199.0,3.1108333333333333,4.31,1.5136666666666667,2.28,0.16674999999999998,0.208,0.072925,0.126,0.038516666666666664,0.0913,181666.66666666666,186000.0,12483.333333333334,12800.0,568.0,0.5,107.0,тиха
2017-09-09 11:00:00,189.66666666666666,208.0,2.5366666666666666,3.59,1.1858333333333333,1.99,0.16125,0.204,0.07281666666666667,0.103,0.038108333333333334,0.0685,184500.0,186000.0,12733.333333333334,12800.0,569.0,0.4,107.0,тиха
2017-09-09 12:00:00,165.25,192.0,3.01,4.72,1.6135833333333334,2.35,0.17466666666666666,0.212,0.07989166666666667,0.122,0.04551666666666667,0.087,176000.0,176000.0,11625.0,12300.0,569.0,0.3,107.0,тиха
2017-09-09 13:00:00,224.66666666666666,271.0,4.983333333333333,6.48,1.9775,2.36,0.17300000000000001,0.217,0.07845,0.117,0.044066666666666664,0.0832,178833.33333333334,186000.0,12258.333333333334,13400.0,568.0,0.3,107.0,тиха
2017-09-09 14:00:00,223.16666666666666,269.0,3.1233333333333335,5.88,1.12875,2.25,0.16066666666666665,0.193,0.07821666666666667,0.106,0.043325,0.0709,184083.33333333334,186000.0,13325.0,13800.0,573.0,0.3,107.0,тиха
2017-09-09 15:00:00,192.75,222.0,2.7016666666666667,3.32,1.1503333333333334,1.66,0.16475,0.186,0.0847,0.109,0.049683333333333336,0.0735,186000.0,186000.0,14025.0,14200.0,557.0,0.2,107.0,тиха
2017-09-09 16:00:00,173.5,194.0,2.2116666666666664,2.72,1.0459166666666666,1.35,0.16616666666666666,0.207,0.086575,0.106,0.051658333333333334,0.0709,186000.0,186000.0,14958.333333333334,15300.0,566.0,0.2,107.0,тиха
2017-09-09 17:00:00,130.17499999999998,163.0,1.2359166666666666,1.72,0.7590833333333333,0.951,0.15358333333333332,0.191,0.08266666666666667,0.113,0.04755,0.0781,186000.0,186000.0,15391.666666666666,15600.0,564.0,0.2,107.0,тиха
2017-09-09 18:00:00,92.65833333333335,134.0,0.60775,0.886,0.461,0.647,0.14016666666666666,0.167,0.078125,0.104,0.042866666666666664,0.0688,186000.0,186000.0,15700.0,16000.0,550.0,0.1,107.0,тиха
2017-09-09 19:00:00,101.15833333333335,155.0,0.6733333333333333,1.37,0.46408333333333335,0.788,0.13708333333333333,0.168,0.07549166666666667,0.107,0.040625,0.0771,186000.0,186000.0,15975.0,16200.0,533.0,0.2,107.0,тиха
2017-09-09 20:00:00,100.75833333333333,154.0,0.52475,0.797,0.38999999999999996,0.597,0.14583333333333334,0.312,0.084175,0.194,0.04591666666666667,0.0849,193833.33333333334,197000.0,17050.0,17500.0,499.0,0.3,107.0,тиха
2017-09-09 21:00:00,106.33333333333333,147.0,0.4498333333333333,1.04,0.31825,0.661,0.12616666666666668,0.221,0.07075833333333333,0.121,0.03646666666666667,0.0626,197000.0,197000.0,17091.666666666668,17500.0,488.0,0.3,107.0,тиха
2017-09-09 22:00:00,108.28333333333335,172.0,0.50675,0.914,0.3621666666666667,0.572,0.14341666666666666,0.249,0.0822,0.129,0.04479166666666667,0.0697,197000.0,197000.0,17158.333333333332,17600.0,495.0,0.3,107.0,тиха
2017-09-09 23:00:00,106.8,146.0,0.43674999999999997,0.691,0.3095833333333333,0.451,0.129875,0.207,0.07465833333333334,0.121,0.040424999999999996,0.0648,193083.33333333334,197000.0,16591.666666666668,16700.0,473.0,0.6,107.0,тиха
2017-09-10 00:00:00,121.59166666666665,172.0,0.4831666666666667,0.671,0.3036666666666667,0.591,0.14925,0.292,0.08929166666666666,0.185,0.047075,0.0829,192250.0,197000.0,16425.0,16600.0,464.0,0.5,100.0,тиха
2017-09-10 01:00:00,100.43333333333334,178.0,0.46641666666666665,0.984,0.33749999999999997,0.515,0.12276666666666668,0.156,0.07504166666666666,0.106,0.04031666666666667,0.0623,186416.66666666666,195000.0,14666.666666666666,16600.0,470.0,0.4,100.0,тиха
2017-09-10 02:00:00,105.55833333333334,138.0,0.5015833333333334,0.939,0.27599999999999997,0.441,0.11934166666666667,0.18,0.07149166666666666,0.0993,0.0388,0.0697,176000.0,176000.0,12741.666666666666,13300.0,485.0,0.3,100.0,тиха
2017-09-10 03:00:00,84.39999999999999,104.0,0.40891666666666665,0.708,0.2658333333333333,0.538,0.11969166666666665,0.196,0.07261666666666666,0.105,0.04058333333333333,0.0672,176000.0,176000.0,12033.333333333334,12300.0,491.0,0.3,100.0,тиха
2017-09-10 04:00:00,83.26666666666667,102.0,0.45408333333333334,0.659,0.298,0.491,0.13269166666666668,0.28,0.07621666666666667,0.177,0.028308333333333335,0.0532,176000.0,176000.0,11508.333333333334,11600.0,497.0,0.3,100.0,тиха
2017-09-10 05:00:00,91.675,134.0,0.5843333333333334,1.11,0.33499999999999996,0.576,0.12422499999999999,0.176,0.08041666666666666,0.132,0.04153333333333333,0.0747,176000.0,176000.0,11366.666666666666,11500.0,472.0,0.7,100.0,тиха
2017-09-10 06:00:00,103.28333333333335,133.0,0.7299166666666667,1.34,0.44725,0.841,0.14770833333333333,0.319,0.08620833333333333,0.202,0.036741666666666666,0.0814,170916.66666666666,176000.0,11000.0,11500.0,459.0,0.6,100.0,тиха
2017-09-10 07:00:00,144.83333333333334,161.0,1.15675,2.0,0.5465,1.01,0.155375,0.373,0.08994166666666666,0.198,0.04476666666666667,0.0697,166666.66666666666,167000.0,10850.0,11500.0,467.0,0.4,100.0,тиха
2017-09-10 08:00:00,153.10833333333332,197.0,1.4515,2.1,0.63125,0.883,0.14533333333333334,0.327,0.08279166666666667,0.188,0.04413333333333333,0.0747,167000.0,167000.0,11533.333333333334,11900.0,488.0,0.4,100.0,тиха
2017-09-10 09:00:00,143.08333333333334,193.0,0.8855,1.64,0.3620833333333333,0.558,0.12068333333333332,0.209,0.076225,0.185,0.04025,0.0983,166833.33333333334,167000.0,11658.333333333334,12200.0,509.0,0.4,100.0,тиха
2017-09-10 10:00:00,143.08333333333334,173.0,0.93325,1.38,0.43241666666666667,0.693,0.14216666666666666,0.164,0.08680833333333333,0.11,0.049475,0.072,166833.33333333334,167000.0,11725.0,11900.0,509.0,0.6,100.0,тиха
2017-09-10 11:00:00,166.91666666666666,197.0,1.227,2.24,0.5125000000000001,0.871,0.13097499999999998,0.181,0.073125,0.118,0.04206666666666667,0.082,161833.33333333334,167000.0,11341.666666666666,11700.0,496.0,0.6,100.0,тиха
2017-09-10 12:00:00,178.66666666666666,224.0,1.3571666666666669,1.98,0.5063333333333333,0.858,0.12654166666666666,0.151,0.07401666666666666,0.101,0.04253333333333333,0.0729,159083.33333333334,160000.0,11141.666666666666,11400.0,499.0,0.5,100.0,тиха
2017-09-10 13:00:00,196.25,237.0,1.4528333333333334,2.19,0.5339999999999999,0.839,0.14662499999999998,0.254,0.088675,0.122,0.05043333333333333,0.0927,160583.33333333334,164000.0,11550.0,12000.0,499.0,0.5,100.0,тиха
2017-09-10 14:00:00,215.16666666666666,258.0,1.2488333333333332,2.08,0.40675,0.645,0.12059166666666667,0.179,0.07811666666666667,0.128,0.047575,0.094,163666.66666666666,167000.0,12100.0,12800.0,509.0,0.4,100.0,тиха
